id,slot_no,status,vehicle,lot_id,road_name,lot_type,geom
1127,1127,,,Jakaya Kikwete Road12,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000C0E6E800676742400157B45724A0F4BF708C95EC66674240FF41CB0155A0F4BF70E14A2766674240015F68DB54A0F4BF20D869256667424088F2052D24A0F4BFC0E6E800676742400157B45724A0F4BF
1128,1128,,,Jakaya Kikwete Road13,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000090F270C86767424002F25B7E24A0F4BF58353DD26767424000B05A2E55A0F4BF708C95EC66674240FF41CB0155A0F4BFC0E6E800676742400157B45724A0F4BF90F270C86767424002F25B7E24A0F4BF
1129,1129,,,Jakaya Kikwete Road14,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000E05F337C68674240007A41A124A0F4BF30B9897B68674240FF761A4F55A0F4BF58353DD26767424000B05A2E55A0F4BF90F270C86767424002F25B7E24A0F4BFE05F337C68674240007A41A124A0F4BF
1130,1130,,,Jakaya Kikwete Road15,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000E004BC2569674240FF4001C224A0F4BF50D06A1169674240002B186C55A0F4BF30B9897B68674240FF761A4F55A0F4BFE05F337C68674240007A41A124A0F4BFE004BC2569674240FF4001C224A0F4BF
1131,1131,,,Jakaya Kikwete Road16,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000038E7F8EC69674240FFDBA8E824A0F4BFD0D3E3D86967424000C6BF9255A0F4BF50D06A1169674240002B186C55A0F4BFE004BC2569674240FF4001C224A0F4BF38E7F8EC69674240FFDBA8E824A0F4BF
1132,1132,,,Jakaya Kikwete Road17,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000D85536836A674240FF47EB0525A0F4BFF08372966A674240005886B755A0F4BFD0D3E3D86967424000C6BF9255A0F4BF38E7F8EC69674240FFDBA8E824A0F4BFD85536836A674240FF47EB0525A0F4BF
1133,1133,,,Jakaya Kikwete Road18,Jakaya Kikwete Road,,0106000020E610000001000000010300000001000000050000007815BB186B67424000FCE82225A0F4BF109B532C6B674240010C84D455A0F4BFF08372966A674240005886B755A0F4BFD85536836A674240FF47EB0525A0F4BF7815BB186B67424000FCE82225A0F4BF
1134,1134,,,Jakaya Kikwete Road19,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000A8342DE16B674240024CAEF755A0F4BFB0978DD86B6742400246F44725A0F4BFE01960986C6742400248446D25A0F4BF80A804966C674240FE8BD81A56A0F4BFA8342DE16B674240024CAEF755A0F4BF
1135,1135,,,Jakaya Kikwete Road20,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000405383916067424001DF61C653A0F4BF0009FB97606742400175927584A0F4BF805D31B65F674240FE2ED14984A0F4BFA0F48EB85F67424002EA3C9C53A0F4BF405383916067424001DF61C653A0F4BF
1136,1136,,,Jakaya Kikwete Road21,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000C07A2F6D61674240FE4410F153A0F4BF00B862516167424001DE8A9984A0F4BF0009FB97606742400175927584A0F4BF405383916067424001DF61C653A0F4BFC07A2F6D61674240FE4410F153A0F4BF
1137,1137,,,Jakaya Kikwete Road22,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000018E8F1206267424000CDF51354A0F4BF18DE121162674240022796BE84A0F4BF00B862516167424001DE8A9984A0F4BFC07A2F6D61674240FE4410F153A0F4BF18E8F1206267424000CDF51354A0F4BF
1138,1138,,,Jakaya Kikwete Road23,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000C8F251C062674240FE89D43254A0F4BF40A25ECA62674240FE8F8EE284A0F4BF18DE121162674240022796BE84A0F4BF18E8F1206267424000CDF51354A0F4BFC8F251C062674240FE89D43254A0F4BF
1140,1140,,,Jakaya Kikwete Road25,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000B883A11364674240FFCF987454A0F4BF5861142064674240FF45DC2485A0F4BF309C217863674240FF37610485A0F4BF7044F05F636742400148B35154A0F4BFB883A11364674240FFCF987454A0F4BF
1141,1141,,,Jakaya Kikwete Road26,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000080B5D5DF64674240FE920E9C54A0F4BFF0B7A2D964674240FFAED44885A0F4BF5861142064674240FF45DC2485A0F4BFB883A11364674240FFCF987454A0F4BF80B5D5DF64674240FE920E9C54A0F4BF
1142,1142,,,Jakaya Kikwete Road27,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000040E5397165674240001F3EB854A0F4BF480A3F8765674240FE9E626A85A0F4BFF0B7A2D964674240FFAED44885A0F4BF80B5D5DF64674240FE920E9C54A0F4BF40E5397165674240001F3EB854A0F4BF
1143,1143,,,Jakaya Kikwete Road28,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000070E14A2766674240FF16ADDB54A0F4BF90DCDB4666674240FFE76D8F85A0F4BF480A3F8765674240FE9E626A85A0F4BF40E5397165674240001F3EB854A0F4BF70E14A2766674240FF16ADDB54A0F4BF
1144,1144,,,Jakaya Kikwete Road29,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000000BDC90C6767424001863C0855A0F4BFE8DC89066767424000EABDB485A0F4BF90DCDB4666674240FFE76D8F85A0F4BF70E14A2766674240FF16ADDB54A0F4BF00BDC90C6767424001863C0855A0F4BF
1145,1145,,,Jakaya Kikwete Road30,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000085D629C676742400059272455A0F4BFB0B92DA867674240FF1726D485A0F4BFE8DC89066767424000EABDB485A0F4BF00BDC90C6767424001863C0855A0F4BF085D629C676742400059272455A0F4BF
1146,1146,,,Jakaya Kikwete Road31,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000030B9897B68674240012F5F4F55A0F4BF4810BC6168674240FF801EF885A0F4BFB0B92DA867674240FF1726D485A0F4BF085D629C676742400059272455A0F4BF30B9897B68674240012F5F4F55A0F4BF
1147,1147,,,Jakaya Kikwete Road32,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000050D06A1169674240FEE25C6C55A0F4BF28C1470969674240FF8E991886A0F4BF4810BC6168674240FF801EF885A0F4BF30B9897B68674240012F5F4F55A0F4BF50D06A1169674240FEE25C6C55A0F4BF
1148,1148,,,Jakaya Kikwete Road33,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000602232A76967424000985A8955A0F4BF203B0AA56967424000DCEE3686A0F4BF28C1470969674240FF8E991886A0F4BF50D06A1169674240FEE25C6C55A0F4BF602232A76967424000985A8955A0F4BF
1149,1149,,,Jakaya Kikwete Road34,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000B099D36A6A674240010A34AF55A0F4BFE025AB6E6A67424001E71F5E86A0F4BF203B0AA56967424000DCEE3686A0F4BF602232A76967424000985A8955A0F4BFB099D36A6A674240010A34AF55A0F4BF
1150,1150,,,Jakaya Kikwete Road35,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000109B532C6B674240FFC3C8D455A0F4BF00ED423E6B67424000D3638686A0F4BFE025AB6E6A67424001E71F5E86A0F4BFB099D36A6A674240010A34AF55A0F4BF109B532C6B674240FFC3C8D455A0F4BF
1151,1151,,,Jakaya Kikwete Road36,Jakaya Kikwete Road,,0106000020E610000001000000010300000001000000050000000812F6E86B674240025268A786A0F4BFA8342DE16B6742400004F3F755A0F4BF80A804966C674240FE8BD81A56A0F4BF5111A7936C674240FFD06CC886A0F4BF0812F6E86B674240025268A786A0F4BF
1152,1152,,,Jakaya Kikwete Road37,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000B0166F3666674240FF01B384ADA0F4BF30C0E4376667424002BE3746E5A0F4BFE8FB437C65674240FE5830B4E4A0F4BF78275D6F65674240016AA9B4ACA0F4BFB0166F3666674240FF01B384ADA0F4BF
1153,1153,,,Jakaya Kikwete Road38,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000C80B76516167424001D7CE67A8A0F4BF38B6936561674240FE74C185E1A0F4BF6858C789606742400226C3DAE0A0F4BF20D4D46B60674240FE9FD377A7A0F4BFC80B76516167424001D7CE67A8A0F4BF
1154,1154,,,Jakaya Kikwete Road39,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000070DAF423626742400117A843A9A0F4BFC8DD3E1D6267424001389014E2A0F4BF38B6936561674240FE74C185E1A0F4BFC80B76516167424001D7CE67A8A0F4BF70DAF423626742400117A843A9A0F4BF
1155,1155,,,Jakaya Kikwete Road40,Jakaya Kikwete Road,,0106000020E610000001000000010300000001000000050000007827CDC362674240019B9FEAA9A0F4BF408B55B86267424001FB5B8DE2A0F4BFC8DD3E1D6267424001389014E2A0F4BF70DAF423626742400117A843A9A0F4BF7827CDC362674240019B9FEAA9A0F4BF
1156,1156,,,Jakaya Kikwete Road41,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000E084447263674240FF20E4A0AAA0F4BFB0D3675863674240FFD1E909E3A0F4BF408B55B86267424001FB5B8DE2A0F4BF7827CDC362674240019B9FEAA9A0F4BFE084447263674240FF20E4A0AAA0F4BF
1157,1157,,,Jakaya Kikwete Road42,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000C8B5CF076467424002DD1E3DABA0F4BF38B89C01646742400215B78DE3A0F4BFB0D3675863674240FFD1E909E3A0F4BFE084447263674240FF20E4A0AAA0F4BFC8B5CF076467424002DD1E3DABA0F4BF
1158,1158,,,Jakaya Kikwete Road43,Jakaya Kikwete Road,,0106000020E61000000100000001030000000100000005000000F0D6BAC064674240012B20FEABA0F4BF909AD9C86467424001389A28E4A0F4BF38B89C01646742400215B78DE3A0F4BFC8B5CF076467424002DD1E3DABA0F4BFF0D6BAC064674240012B20FEABA0F4BF
1159,1159,,,Jakaya Kikwete Road44,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000078275D6F65674240016AA9B4ACA0F4BFE8FB437C65674240FE5830B4E4A0F4BF909AD9C86467424001389A28E4A0F4BFF0D6BAC064674240012B20FEABA0F4BF78275D6F65674240016AA9B4ACA0F4BF
1160,1160,available,,Jakaya Kikwete Road45,Jakaya Kikwete Road,,0106000020E6100000010000000103000000010000000500000030C0E4376667424002BE3746E5A0F4BFB0166F3666674240FF01B384ADA0F4BF28E07EFD66674240FFE17754AEA0F4BFB85E83F36667424002243FD8E5A0F4BF30C0E4376667424002BE3746E5A0F4BF
1161,1161,,,Prisons Headquarters1,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000B8D2804EFC67424002DD2C602DA7F4BF680A4744FC67424000FA07C145A7F4BFA0524A47FA674240FFCF1B843FA7F4BF088F5652FA67424000A134D629A7F4BFB8D2804EFC67424002DD2C602DA7F4BF
1162,1162,,,Prisons Headquarters2,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000907B7BC3FC674240FE18868516A6F4BFE8BC6BE2FA674240014E53F90EA6F4BFB853F5F0FA6742400245706DF2A5F4BF00AD01D0FC674240FF6F5CAAF8A5F4BF907B7BC3FC674240FE18868516A6F4BF
1163,1163,,,Prisons Headquarters3,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000F89FACBAFC674240016017872BA6F4BF5898BAD5FA674240FFA1D0E227A6F4BFE8BC6BE2FA674240014E53F90EA6F4BF907B7BC3FC674240FE18868516A6F4BFF89FACBAFC674240016017872BA6F4BF
1164,1164,,,Prisons Headquarters4,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000A856CBAFFC6742400199F67445A6F4BF10F095C7FA67424000D185A743A6F4BF5898BAD5FA674240FFA1D0E227A6F4BFF89FACBAFC674240016017872BA6F4BFA856CBAFFC6742400199F67445A6F4BF
1165,1165,,,Prisons Headquarters5,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000B0AC01A5FC674240FEA36A2D5FA6F4BFE875D7BBFA67424000CBCEB45AA6F4BF10F095C7FA67424000D185A743A6F4BFA856CBAFFC6742400199F67445A6F4BFB0AC01A5FC674240FEA36A2D5FA6F4BF
1166,1166,,,Prisons Headquarters6,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000E86A079DFC67424001A2393172A6F4BF78F309B0FA67424000D392E271A6F4BFE875D7BBFA67424000CBCEB45AA6F4BFB0AC01A5FC674240FEA36A2D5FA6F4BFE86A079DFC67424001A2393172A6F4BF
1167,1167,,,Prisons Headquarters7,Prisons Headquarters,,0106000020E6100000010000000103000000010000000500000000416893FC6742400081DC2289A6F4BF586DF3A3FA67424000DDFF9C89A6F4BF78F309B0FA67424000D392E271A6F4BFE86A079DFC67424001A2393172A6F4BF00416893FC6742400081DC2289A6F4BF
1168,1168,,,Prisons Headquarters8,Prisons Headquarters,,0106000020E6100000010000000103000000010000000500000070D7C787FC674240001DCED8A4A6F4BF98FAC698FA6742400271988B9FA6F4BF586DF3A3FA67424000DDFF9C89A6F4BF00416893FC6742400081DC2289A6F4BF70D7C787FC674240001DCED8A4A6F4BF
1169,1169,,,Prisons Headquarters9,Prisons Headquarters,,0106000020E6100000010000000103000000010000000500000060743C7DFC67424000729EFDBDA6F4BFE84A108AFA6742400106FE6EBCA6F4BF98FAC698FA6742400271988B9FA6F4BF70D7C787FC674240001DCED8A4A6F4BF60743C7DFC67424000729EFDBDA6F4BF
1170,1170,,,Prisons Headquarters10,Prisons Headquarters,,0106000020E6100000010000000103000000010000000500000040403F72FC67424002D1542ED8A6F4BF6860C87DFA674240FF3BDC8AD4A6F4BFE84A108AFA6742400106FE6EBCA6F4BF60743C7DFC67424000729EFDBDA6F4BF40403F72FC67424002D1542ED8A6F4BF
1171,1171,,,Prisons Headquarters11,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000A01EAF68FC67424002C4B3F7EEA6F4BF108C3673FA67424000CD1F4AE9A6F4BF6860C87DFA674240FF3BDC8AD4A6F4BF40403F72FC67424002D1542ED8A6F4BFA01EAF68FC67424002C4B3F7EEA6F4BF
1172,1172,,,Prisons Headquarters12,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000E07F1561FC674240FFEB9B1701A7F4BFD02B7769FA674240FE68E06DFCA6F4BF108C3673FA67424000CD1F4AE9A6F4BFA01EAF68FC67424002C4B3F7EEA6F4BFE07F1561FC674240FFEB9B1701A7F4BF
1174,1174,available,,Prisons Headquarters14,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000B8D2804EFC67424002DD2C602DA7F4BF088F5652FA67424000A134D629A7F4BFB0A5605DFA67424002734D2814A7F4BF109BBA58FC674240FFBF51FF14A7F4BFB8D2804EFC67424002DD2C602DA7F4BF
1176,1176,,,Prisons Headquarters16,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000B8ADBA9CFF67424000B8BE6306A7F4BFE815A9ACFD674240FE1826AB06A7F4BF30518EB3FD674240FE87CBADEDA6F4BF50BB8DAAFF674240FEA22DACF0A6F4BFB8ADBA9CFF67424000B8BE6306A7F4BF
1177,1177,,,Prisons Headquarters17,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000985E978BFF674240FEEA0B5321A7F4BF587515A6FD6742400074327D1EA7F4BFE815A9ACFD674240FE1826AB06A7F4BFB8ADBA9CFF67424000B8BE6306A7F4BF985E978BFF674240FEEA0B5321A7F4BF
1178,1178,,,Prisons Headquarters18,Prisons Headquarters,,0106000020E610000001000000010300000001000000050000007835207FFF674240FE0527E934A7F4BF500CA972FF67424001D9867F48A7F4BF981A999BFD674240FFCC978144A7F4BFF847D7A0FD674240FF1F657F31A7F4BF7835207FFF674240FE0527E934A7F4BF
1179,1179,,,Prisons Headquarters19,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000A083541510684240FEF1449167A7F4BF007584F20F684240028991889DA7F4BF00B820350F68424000CDA41D9CA7F4BFA082D35A0F6842400291D21366A7F4BFA083541510684240FEF1449167A7F4BF
1180,1180,,,Prisons Headquarters20,Prisons Headquarters,,0106000020E6100000010000000103000000010000000500000098A278DC0A68424000A2B7E25CA7F4BF6899C0A50A6842400086B25F93A7F4BFB83757EB0968424001E668FA91A7F4BFC80650FB09684240FF0215165BA7F4BF98A278DC0A68424000A2B7E25CA7F4BF
1181,1181,,,Prisons Headquarters21,Prisons Headquarters,,0106000020E6100000010000000103000000010000000500000098F440960B684240016AD25E5EA7F4BF70A420700B684240FE2A96E394A7F4BF6899C0A50A6842400086B25F93A7F4BF98A278DC0A68424000A2B7E25CA7F4BF98F440960B684240016AD25E5EA7F4BF
1182,1182,,,Prisons Headquarters22,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000D86007590C684240011E2EED5FA7F4BF7858A2320C6842400185715896A7F4BF70A420700B684240FE2A96E394A7F4BF98F440960B684240016AD25E5EA7F4BFD86007590C684240011E2EED5FA7F4BF
1183,1183,,,Prisons Headquarters23,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000508D77170D6842400214AE7261A7F4BFC80F19EC0C68424001D41EBC97A7F4BF7858A2320C6842400185715896A7F4BFD86007590C684240011E2EED5FA7F4BF508D77170D6842400214AE7261A7F4BF
1184,1184,,,Prisons Headquarters24,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000482C6B000E6842400226274F63A7F4BFD0E7CDC20D68424000C9A15799A7F4BFC80F19EC0C68424001D41EBC97A7F4BF508D77170D6842400214AE7261A7F4BF482C6B000E6842400226274F63A7F4BF
1185,1185,,,Prisons Headquarters25,Prisons Headquarters,,0106000020E610000001000000010300000001000000050000002056639C0E684240019B528E64A7F4BF60C8E4530E684240022ABB6D9AA7F4BFD0E7CDC20D68424000C9A15799A7F4BF482C6B000E6842400226274F63A7F4BF2056639C0E684240019B528E64A7F4BF
1186,1186,,,Prisons Headquarters26,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000A082D35A0F6842400291D21366A7F4BF00B820350F68424000CDA41D9CA7F4BF60C8E4530E684240022ABB6D9AA7F4BF2056639C0E684240019B528E64A7F4BFA082D35A0F6842400291D21366A7F4BF
1187,1187,available,,Prisons Headquarters27,Prisons Headquarters,,0106000020E61000000100000001030000000100000005000000007584F20F684240028991889DA7F4BFA083541510684240FEF1449167A7F4BFA084D5CF10684240000AFC0E69A7F4BF400CE6AF1068424001FCC2F39EA7F4BF007584F20F684240028991889DA7F4BF
1188,1188,,,Ministry of Health1,Ministry of Health,,0106000020E6100000010000000103000000010000000600000038665D39416842400012E17D5AA7F4BFD8509CD63F684240FF377D8434A7F4BF68E1BAE83F684240FFE1E15E15A7F4BF403F0A4641684240FF7465CE35A7F4BF60250B4441684240FFEE0A424EA7F4BF38665D39416842400012E17D5AA7F4BF
1189,1189,,,Ministry of Health2,Ministry of Health,,0106000020E610000001000000010300000001000000050000007824B35440684240FFD3EA349DA8F4BF8887385C3F684240FEBBEAF981A8F4BFB0F423B03F684240FF0FAB025FA8F4BF6003CD7A40684240011DCD1C88A8F4BF7824B35440684240FFD3EA349DA8F4BF
1190,1190,,,Ministry of Health3,Ministry of Health,,0106000020E610000001000000010300000001000000050000008887385C3F684240FEBBEAF981A8F4BF90A721213F684240FEC40C999AA8F4BF9009AA133E68424001FF10E582A8F4BFB896AB873E6842400076F1DC4DA8F4BF8887385C3F684240FEBBEAF981A8F4BF
1191,1191,,,Ministry of Health4,Ministry of Health,,0106000020E61000000100000001030000000100000005000000B0F423B03F684240FF0FAB025FA8F4BF8887385C3F684240FEBBEAF981A8F4BFB896AB873E6842400076F1DC4DA8F4BFE8FF78C33E684240FFB3D48632A8F4BFB0F423B03F684240FF0FAB025FA8F4BF
1192,1192,,,Ministry of Health5,Ministry of Health,,0106000020E610000001000000010300000001000000050000000032040540684240FF4525A53BA8F4BFB0F423B03F684240FF0FAB025FA8F4BFE8FF78C33E684240FFB3D48632A8F4BF08516C0F3F68424002F3DBCD0FA8F4BF0032040540684240FF4525A53BA8F4BF
1193,1193,,,Ministry of Health6,Ministry of Health,,0106000020E610000001000000010300000001000000050000004075504F4068424000B996AF1CA8F4BF0032040540684240FF4525A53BA8F4BF08516C0F3F68424002F3DBCD0FA8F4BFA8B5734B3F684240FF3DE75CF4A7F4BF4075504F4068424000B996AF1CA8F4BF
1194,1194,,,Ministry of Health7,Ministry of Health,,0106000020E61000000100000001030000000100000007000000089D228A40684240022A0EE6FDA7F4BFC8C56F7C406842400239CFE209A8F4BF4075504F4068424000B996AF1CA8F4BFA8B5734B3F684240FF3DE75CF4A7F4BFA841F7703F684240017C5F36E3A7F4BF401DC6793F684240015C1711D4A7F4BF089D228A40684240022A0EE6FDA7F4BF
1195,1195,,,Ministry of Health8,Ministry of Health,,0106000020E6100000010000000103000000010000000500000008E65AB440684240FF6F9CF5D8A7F4BF089D228A40684240022A0EE6FDA7F4BF401DC6793F684240015C1711D4A7F4BF88997D8B3F684240FF31439EB5A7F4BF08E65AB440684240FF6F9CF5D8A7F4BF
1196,1196,,,Ministry of Health9,Ministry of Health,,0106000020E6100000010000000103000000010000000500000090E87DD440684240013BFAD6BCA7F4BF08E65AB440684240FF6F9CF5D8A7F4BF88997D8B3F684240FF31439EB5A7F4BFF0AC929F3F6842400295D41893A7F4BF90E87DD440684240013BFAD6BCA7F4BF
1197,1197,,,Ministry of Health10,Ministry of Health,,0106000020E61000000100000001030000000100000005000000187651F44068424002CF67FEA0A7F4BF90E87DD440684240013BFAD6BCA7F4BFF0AC929F3F6842400295D41893A7F4BF38D730B03F684240003B558B76A7F4BF187651F44068424002CF67FEA0A7F4BF
1198,1198,,,Ministry of Health11,Ministry of Health,,0106000020E6100000010000000103000000010000000600000088AE6B1E41684240FE7F7F5E79A7F4BFE8DD221441684240001A1A2685A7F4BF187651F44068424002CF67FEA0A7F4BF38D730B03F684240003B558B76A7F4BF889A7BC43F684240FF8D18AA53A7F4BF88AE6B1E41684240FE7F7F5E79A7F4BF
1199,1199,,,Ministry of Health12,Ministry of Health,,0106000020E6100000010000000103000000010000000500000038665D39416842400012E17D5AA7F4BF88AE6B1E41684240FE7F7F5E79A7F4BF889A7BC43F684240FF8D18AA53A7F4BFD8509CD63F684240FF377D8434A7F4BF38665D39416842400012E17D5AA7F4BF
1200,1200,,,Ministry of Health13,Ministry of Health,,0106000020E61000000100000001030000000100000006000000202B295E42684240017BFA897CA7F4BF38665D39416842400012E17D5AA7F4BF60250B4441684240FFEE0A424EA7F4BF403F0A4641684240FF7465CE35A7F4BF587757A342684240FF07E93D56A7F4BF202B295E42684240017BFA897CA7F4BF
1201,1201,,,Ministry of Health14,Ministry of Health,,0106000020E6100000010000000103000000010000000500000088ED9F2842684240FEC4092D9AA7F4BF88AE6B1E41684240FE7F7F5E79A7F4BF38665D39416842400012E17D5AA7F4BF202B295E42684240017BFA897CA7F4BF88ED9F2842684240FEC4092D9AA7F4BF
1202,1202,,,Ministry of Health15,Ministry of Health,,0106000020E6100000010000000103000000010000000600000078E298F0416842400274D230B9A7F4BFA04645FC40684240017BFE079AA7F4BFE8DD221441684240001A1A2685A7F4BF88AE6B1E41684240FE7F7F5E79A7F4BF88ED9F2842684240FEC4092D9AA7F4BF78E298F0416842400274D230B9A7F4BF
1203,1203,,,Ministry of Health16,Ministry of Health,,0106000020E61000000100000001030000000100000005000000981EA4AC41684240011E7BCFDEA7F4BF90E87DD440684240013BFAD6BCA7F4BFA04645FC40684240017BFE079AA7F4BF78E298F0416842400274D230B9A7F4BF981EA4AC41684240011E7BCFDEA7F4BF
1204,1204,,,Ministry of Health17,Ministry of Health,,0106000020E61000000100000001030000000100000005000000E0146E7D4168424000A3B2F1F8A7F4BF08E65AB440684240FF6F9CF5D8A7F4BF90E87DD440684240013BFAD6BCA7F4BF981EA4AC41684240011E7BCFDEA7F4BFE0146E7D4168424000A3B2F1F8A7F4BF
1205,1205,,,Ministry of Health18,Ministry of Health,,0106000020E6100000010000000103000000010000000500000050A5E04241684240FE614E5B19A8F4BF089D228A40684240022A0EE6FDA7F4BF08E65AB440684240FF6F9CF5D8A7F4BFE0146E7D4168424000A3B2F1F8A7F4BF50A5E04241684240FE614E5B19A8F4BF
1207,1207,,,Ministry of Health20,Ministry of Health,,0106000020E61000000100000001030000000100000005000000F8E602C740684240FEAF91EC5DA8F4BF0032040540684240FF4525A53BA8F4BF4075504F4068424000B996AF1CA8F4BFD8D664074168424002D540493AA8F4BFF8E602C740684240FEAF91EC5DA8F4BF
1208,1208,,,Ministry of Health21,Ministry of Health,,0106000020E610000001000000010300000001000000050000006003CD7A40684240011DCD1C88A8F4BFB0F423B03F684240FF0FAB025FA8F4BF0032040540684240FF4525A53BA8F4BFF8E602C740684240FEAF91EC5DA8F4BF6003CD7A40684240011DCD1C88A8F4BF
1209,1209,,,Ministry of Health22,Ministry of Health,,0106000020E610000001000000010300000001000000050000007824B35440684240FFD3EA349DA8F4BFD01F972E40684240008A084DB2A8F4BF90A721213F684240FEC40C999AA8F4BF8887385C3F684240FEBBEAF981A8F4BF7824B35440684240FFD3EA349DA8F4BF
